file1,file2,score,user_relation,score_with_nonoise,score_denoise
2.wav,134.wav,tensor([0.1385]),different,tensor([-0.0437]),tensor([0.2589])
2.wav,135.wav,tensor([0.1384]),different,tensor([0.0610]),tensor([0.3081])
2.wav,136.wav,tensor([0.1564]),different,tensor([0.1479]),tensor([0.3255])
2.wav,137.wav,tensor([0.1612]),different,tensor([0.2436]),tensor([0.2594])
2.wav,138.wav,tensor([0.1041]),different,tensor([0.1019]),tensor([0.2635])
2.wav,139.wav,tensor([0.3082]),different,tensor([0.1306]),tensor([0.3458])
2.wav,140.wav,tensor([0.2059]),different,tensor([0.1531]),tensor([0.3008])
2.wav,141.wav,tensor([0.2022]),different,tensor([0.3831]),tensor([0.3463])
2.wav,142.wav,tensor([0.1363]),different,tensor([0.2827]),tensor([0.2579])
2.wav,143.wav,tensor([0.3222]),different,tensor([0.1978]),tensor([0.2973])
2.wav,144.wav,tensor([0.1608]),different,tensor([0.1807]),tensor([0.2996])
2.wav,145.wav,tensor([0.1412]),different,tensor([0.1684]),tensor([0.2248])
2.wav,146.wav,tensor([0.0172]),different,tensor([0.0269]),tensor([0.2271])
2.wav,147.wav,tensor([0.1469]),different,tensor([0.2298]),tensor([0.2495])
2.wav,148.wav,tensor([0.0571]),different,tensor([0.1405]),tensor([0.1380])
2.wav,149.wav,tensor([0.1816]),different,tensor([0.2278]),tensor([0.3328])
2.wav,150.wav,tensor([0.0065]),different,tensor([0.0364]),tensor([0.2138])
2.wav,151.wav,tensor([-0.0204]),different,tensor([0.0657]),tensor([0.1080])
2.wav,152.wav,tensor([0.0718]),different,tensor([0.0975]),tensor([0.1500])
2.wav,153.wav,tensor([0.0300]),different,tensor([0.0576]),tensor([0.1497])
2.wav,154.wav,tensor([-0.0199]),different,tensor([0.0540]),tensor([0.0944])
2.wav,155.wav,tensor([0.0284]),different,tensor([0.0972]),tensor([0.1233])
2.wav,156.wav,tensor([0.2468]),different,tensor([0.3671]),tensor([0.2906])
2.wav,157.wav,tensor([0.2070]),different,tensor([0.2171]),tensor([0.2694])
2.wav,158.wav,tensor([0.2322]),different,tensor([0.2330]),tensor([0.3461])
2.wav,159.wav,tensor([0.2420]),different,tensor([0.2915]),tensor([0.3451])
2.wav,160.wav,tensor([0.2603]),different,tensor([0.2592]),tensor([0.3234])
2.wav,161.wav,tensor([-0.0150]),different,tensor([-0.0241]),tensor([0.2263])
2.wav,162.wav,tensor([0.0890]),different,tensor([0.0569]),tensor([0.1674])
2.wav,163.wav,tensor([0.0916]),different,tensor([0.0073]),tensor([0.2063])
2.wav,164.wav,tensor([0.0437]),different,tensor([0.0313]),tensor([0.1492])
2.wav,165.wav,tensor([0.0115]),different,tensor([-0.0191]),tensor([0.1104])
2.wav,166.wav,tensor([0.2681]),different,tensor([0.3211]),tensor([0.3674])
2.wav,167.wav,tensor([0.2685]),different,tensor([0.2594]),tensor([0.4017])
2.wav,168.wav,tensor([0.2813]),different,tensor([0.2149]),tensor([0.3482])
2.wav,169.wav,tensor([0.2514]),different,tensor([0.3426]),tensor([0.3894])
2.wav,170.wav,tensor([0.1709]),different,tensor([0.2532]),tensor([0.3265])
2.wav,171.wav,tensor([0.0320]),different,tensor([0.0598]),tensor([0.1696])
2.wav,172.wav,tensor([-0.0165]),different,tensor([0.0771]),tensor([0.1193])
2.wav,173.wav,tensor([0.0259]),different,tensor([0.0602]),tensor([0.1715])
2.wav,174.wav,tensor([-0.0233]),different,tensor([0.0356]),tensor([0.1878])
2.wav,175.wav,tensor([0.0933]),different,tensor([0.1764]),tensor([0.2518])
2.wav,176.wav,tensor([0.1840]),different,tensor([0.1111]),tensor([0.2727])
2.wav,177.wav,tensor([0.2374]),different,tensor([0.1742]),tensor([0.2748])
2.wav,178.wav,tensor([0.2514]),different,tensor([0.1171]),tensor([0.3687])
2.wav,179.wav,tensor([0.2333]),different,tensor([0.1841]),tensor([0.2677])
2.wav,180.wav,tensor([0.2390]),different,tensor([0.0839]),tensor([0.2475])
2.wav,181.wav,tensor([0.2583]),different,tensor([0.1793]),tensor([0.3575])
2.wav,182.wav,tensor([0.1028]),different,tensor([0.1157]),tensor([0.2826])
2.wav,183.wav,tensor([0.1344]),different,tensor([0.1772]),tensor([0.2947])
2.wav,184.wav,tensor([0.0987]),different,tensor([0.1027]),tensor([0.2326])
2.wav,185.wav,tensor([0.1214]),different,tensor([0.1633]),tensor([0.2913])
2.wav,186.wav,tensor([0.0796]),different,tensor([0.0569]),tensor([0.2043])
2.wav,187.wav,tensor([0.1510]),different,tensor([0.2261]),tensor([0.2564])
2.wav,188.wav,tensor([0.1610]),different,tensor([0.1619]),tensor([0.2045])
2.wav,189.wav,tensor([0.0869]),different,tensor([0.1578]),tensor([0.2180])
2.wav,190.wav,tensor([0.1401]),different,tensor([0.2486]),tensor([0.2676])
2.wav,191.wav,tensor([0.0731]),different,tensor([0.1443]),tensor([0.2002])
2.wav,192.wav,tensor([-0.0301]),different,tensor([0.0712]),tensor([0.1392])
2.wav,193.wav,tensor([0.1272]),different,tensor([0.1071]),tensor([0.1787])
2.wav,194.wav,tensor([0.1095]),different,tensor([0.0404]),tensor([0.2071])
2.wav,195.wav,tensor([0.0773]),different,tensor([0.1405]),tensor([0.2027])
2.wav,196.wav,tensor([0.0211]),different,tensor([0.0834]),tensor([0.0263])
2.wav,197.wav,tensor([0.0443]),different,tensor([0.1704]),tensor([0.0446])
2.wav,198.wav,tensor([0.0914]),different,tensor([0.1172]),tensor([0.1076])
2.wav,199.wav,tensor([0.1205]),different,tensor([0.1642]),tensor([0.1645])
2.wav,200.wav,tensor([0.0956]),different,tensor([0.2245]),tensor([0.1553])
3.wav,4.wav,tensor([0.6583]),same,tensor([0.6699]),tensor([0.7149])
3.wav,5.wav,tensor([0.7062]),same,tensor([0.7095]),tensor([0.7155])
3.wav,6.wav,tensor([0.4697]),different,tensor([0.4802]),tensor([0.5183])
3.wav,7.wav,tensor([0.5057]),different,tensor([0.5687]),tensor([0.5297])
3.wav,8.wav,tensor([0.5284]),different,tensor([0.5561]),tensor([0.5407])
3.wav,9.wav,tensor([0.5529]),different,tensor([0.5960]),tensor([0.6033])
3.wav,10.wav,tensor([0.5868]),different,tensor([0.5405]),tensor([0.6084])
3.wav,11.wav,tensor([0.3965]),different,tensor([0.4454]),tensor([0.5191])
3.wav,12.wav,tensor([0.4003]),different,tensor([0.3743]),tensor([0.4211])
3.wav,13.wav,tensor([0.4974]),different,tensor([0.4390]),tensor([0.5766])
3.wav,14.wav,tensor([0.3708]),different,tensor([0.2294]),tensor([0.4331])
3.wav,15.wav,tensor([0.2783]),different,tensor([0.2752]),tensor([0.4701])
3.wav,16.wav,tensor([0.1629]),different,tensor([0.2140]),tensor([0.1841])
3.wav,17.wav,tensor([0.1985]),different,tensor([0.2001]),tensor([0.2345])
3.wav,18.wav,tensor([0.1574]),different,tensor([0.2678]),tensor([0.2252])
3.wav,19.wav,tensor([0.2111]),different,tensor([0.2121]),tensor([0.2367])
3.wav,20.wav,tensor([0.1564]),different,tensor([0.1036]),tensor([0.1414])
3.wav,21.wav,tensor([0.2968]),different,tensor([0.3091]),tensor([0.3352])
3.wav,22.wav,tensor([0.2139]),different,tensor([0.1887]),tensor([0.2626])
3.wav,23.wav,tensor([0.2442]),different,tensor([0.2163]),tensor([0.2917])
3.wav,24.wav,tensor([0.2958]),different,tensor([0.2915]),tensor([0.2804])
3.wav,25.wav,tensor([0.1620]),different,tensor([0.2044]),tensor([0.2322])
3.wav,26.wav,tensor([0.3107]),different,tensor([0.2301]),tensor([0.2625])
3.wav,27.wav,tensor([0.1720]),different,tensor([0.1789]),tensor([0.1505])
3.wav,28.wav,tensor([0.2953]),different,tensor([0.2604]),tensor([0.2208])
3.wav,29.wav,tensor([0.2899]),different,tensor([0.2099]),tensor([0.3012])
3.wav,30.wav,tensor([0.2430]),different,tensor([0.3425]),tensor([0.3195])
3.wav,31.wav,tensor([0.3504]),different,tensor([0.5043]),tensor([0.3316])
3.wav,32.wav,tensor([0.5137]),different,tensor([0.5998]),tensor([0.5124])
3.wav,33.wav,tensor([0.3523]),different,tensor([0.3575]),tensor([0.3895])
3.wav,34.wav,tensor([0.4029]),different,tensor([0.4594]),tensor([0.4018])
3.wav,35.wav,tensor([0.4650]),different,tensor([0.4761]),tensor([0.4699])
3.wav,36.wav,tensor([0.1864]),different,tensor([0.2196]),tensor([0.2210])
3.wav,37.wav,tensor([0.2020]),different,tensor([0.2076]),tensor([0.2791])
3.wav,38.wav,tensor([0.1920]),different,tensor([0.1506]),tensor([0.1691])
3.wav,39.wav,tensor([0.1699]),different,tensor([0.2385]),tensor([0.2164])
3.wav,40.wav,tensor([0.1822]),different,tensor([0.1667]),tensor([0.1945])
3.wav,41.wav,tensor([0.2096]),different,tensor([0.2660]),tensor([0.2722])
3.wav,42.wav,tensor([0.1648]),different,tensor([0.2098]),tensor([0.2298])
3.wav,43.wav,tensor([0.1978]),different,tensor([0.2657]),tensor([0.2274])
3.wav,44.wav,tensor([0.1432]),different,tensor([0.1805]),tensor([0.1655])
3.wav,45.wav,tensor([0.1940]),different,tensor([0.2938]),tensor([0.2749])
3.wav,46.wav,tensor([0.1547]),different,tensor([0.1567]),tensor([0.1872])
3.wav,47.wav,tensor([0.1350]),different,tensor([0.1016]),tensor([0.1987])
3.wav,48.wav,tensor([0.1413]),different,tensor([0.0953]),tensor([0.1755])
3.wav,49.wav,tensor([0.1647]),different,tensor([0.1960]),tensor([0.2176])
3.wav,50.wav,tensor([0.1456]),different,tensor([0.1774]),tensor([0.1983])
3.wav,51.wav,tensor([0.2452]),different,tensor([0.3115]),tensor([0.2995])
3.wav,52.wav,tensor([0.2246]),different,tensor([0.2660]),tensor([0.2156])
3.wav,53.wav,tensor([0.1780]),different,tensor([0.2957]),tensor([0.2378])
3.wav,54.wav,tensor([0.2162]),different,tensor([0.2598]),tensor([0.2375])
3.wav,55.wav,tensor([0.1106]),different,tensor([0.2354]),tensor([0.2129])
3.wav,56.wav,tensor([0.0649]),different,tensor([0.1069]),tensor([0.1798])
3.wav,57.wav,tensor([0.0977]),different,tensor([0.1052]),tensor([0.2230])
3.wav,58.wav,tensor([0.0352]),different,tensor([0.0855]),tensor([0.2079])
3.wav,59.wav,tensor([0.0981]),different,tensor([0.1011]),tensor([0.2122])
3.wav,60.wav,tensor([0.0570]),different,tensor([0.1130]),tensor([0.2116])
3.wav,61.wav,tensor([0.1075]),different,tensor([0.2718]),tensor([0.1670])
3.wav,62.wav,tensor([0.0606]),different,tensor([0.1574]),tensor([0.1076])
3.wav,63.wav,tensor([0.1412]),different,tensor([0.1534]),tensor([0.1458])
3.wav,64.wav,tensor([0.1426]),different,tensor([0.1751]),tensor([0.1953])
3.wav,65.wav,tensor([0.1746]),different,tensor([0.1653]),tensor([0.1677])
3.wav,66.wav,tensor([0.4959]),different,tensor([0.4918]),tensor([0.4336])
3.wav,67.wav,tensor([0.3945]),different,tensor([0.6115]),tensor([0.4278])
3.wav,68.wav,tensor([0.4552]),different,tensor([0.6234]),tensor([0.3192])
3.wav,69.wav,tensor([0.4336]),different,tensor([0.6354]),tensor([0.4974])
3.wav,70.wav,tensor([0.3944]),different,tensor([0.5838]),tensor([0.2819])
3.wav,71.wav,tensor([0.3254]),different,tensor([0.3636]),tensor([0.2526])
3.wav,72.wav,tensor([0.4285]),different,tensor([0.4720]),tensor([0.4435])
3.wav,73.wav,tensor([0.4564]),different,tensor([0.4837]),tensor([0.5049])
3.wav,74.wav,tensor([0.3741]),different,tensor([0.5089]),tensor([0.3180])
3.wav,75.wav,tensor([0.3703]),different,tensor([0.5575]),tensor([0.3650])
3.wav,76.wav,tensor([0.3248]),different,tensor([0.2828]),tensor([0.3576])
3.wav,77.wav,tensor([0.3153]),different,tensor([0.2946]),tensor([0.3429])
3.wav,78.wav,tensor([0.2685]),different,tensor([0.3339]),tensor([0.2263])
3.wav,79.wav,tensor([0.2929]),different,tensor([0.3064]),tensor([0.3635])
3.wav,80.wav,tensor([0.3328]),different,tensor([0.4335]),tensor([0.3048])
3.wav,81.wav,tensor([0.4947]),different,tensor([0.5941]),tensor([0.4089])
3.wav,82.wav,tensor([0.4192]),different,tensor([0.4562]),tensor([0.4368])
3.wav,83.wav,tensor([0.4348]),different,tensor([0.4231]),tensor([0.4239])
3.wav,84.wav,tensor([0.4594]),different,tensor([0.5382]),tensor([0.4673])
3.wav,85.wav,tensor([0.4103]),different,tensor([0.5002]),tensor([0.4066])
3.wav,86.wav,tensor([0.1797]),different,tensor([0.2134]),tensor([0.2168])
3.wav,87.wav,tensor([0.2001]),different,tensor([0.2716]),tensor([0.2385])
3.wav,88.wav,tensor([0.2430]),different,tensor([0.2090]),tensor([0.2248])
3.wav,89.wav,tensor([0.1669]),different,tensor([0.0878]),tensor([0.1687])
3.wav,90.wav,tensor([0.2456]),different,tensor([0.2221]),tensor([0.2365])
3.wav,91.wav,tensor([0.1011]),different,tensor([0.1357]),tensor([0.1855])
3.wav,92.wav,tensor([0.1570]),different,tensor([0.1211]),tensor([0.2157])
3.wav,93.wav,tensor([0.1748]),different,tensor([0.1650]),tensor([0.1784])
3.wav,94.wav,tensor([0.1952]),different,tensor([0.1348]),tensor([0.2205])
3.wav,95.wav,tensor([0.0635]),different,tensor([0.0961]),tensor([0.1210])
3.wav,96.wav,tensor([0.3528]),different,tensor([0.3018]),tensor([0.3128])
3.wav,97.wav,tensor([0.2271]),different,tensor([0.2854]),tensor([0.3497])
3.wav,98.wav,tensor([0.2343]),different,tensor([0.2247]),tensor([0.2677])
3.wav,99.wav,tensor([0.2638]),different,tensor([0.2498]),tensor([0.2789])
3.wav,100.wav,tensor([0.2648]),different,tensor([0.2068]),tensor([0.3056])
3.wav,101.wav,tensor([0.1854]),different,tensor([0.1296]),tensor([0.2149])
3.wav,102.wav,tensor([0.1166]),different,tensor([0.1171]),tensor([0.1991])
3.wav,103.wav,tensor([0.1224]),different,tensor([0.1599]),tensor([0.1589])
3.wav,104.wav,tensor([0.1266]),different,tensor([0.1342]),tensor([0.1524])
3.wav,105.wav,tensor([0.1709]),different,tensor([0.0641]),tensor([0.2092])
3.wav,106.wav,tensor([0.1855]),different,tensor([0.1035]),tensor([0.1217])
3.wav,107.wav,tensor([0.1888]),different,tensor([0.1419]),tensor([0.2176])
3.wav,108.wav,tensor([0.1560]),different,tensor([0.1027]),tensor([0.1373])
3.wav,109.wav,tensor([0.1970]),different,tensor([0.1418]),tensor([0.1236])
3.wav,110.wav,tensor([0.2186]),different,tensor([0.1119]),tensor([0.2002])
3.wav,111.wav,tensor([0.2286]),different,tensor([0.2751]),tensor([0.1911])
3.wav,112.wav,tensor([0.2125]),different,tensor([0.2930]),tensor([0.1491])
3.wav,113.wav,tensor([0.2166]),different,tensor([0.3432]),tensor([0.2149])
3.wav,114.wav,tensor([0.1772]),different,tensor([0.2706]),tensor([0.1455])
3.wav,115.wav,tensor([0.2173]),different,tensor([0.2630]),tensor([0.1757])
3.wav,116.wav,tensor([0.2342]),different,tensor([0.1533]),tensor([0.2952])
3.wav,117.wav,tensor([0.1528]),different,tensor([0.2016]),tensor([0.2224])
3.wav,118.wav,tensor([0.2208]),different,tensor([0.1846]),tensor([0.2806])
3.wav,119.wav,tensor([0.1730]),different,tensor([0.2288]),tensor([0.2751])
3.wav,120.wav,tensor([0.1957]),different,tensor([0.2219]),tensor([0.3000])
3.wav,121.wav,tensor([0.3122]),different,tensor([0.3330]),tensor([0.3037])
3.wav,122.wav,tensor([0.3037]),different,tensor([0.2876]),tensor([0.3452])
3.wav,123.wav,tensor([0.0155]),different,tensor([0.0892]),tensor([0.0206])
3.wav,124.wav,tensor([0.4297]),different,tensor([0.3840]),tensor([0.3690])
3.wav,125.wav,tensor([0.4606]),different,tensor([0.4189]),tensor([0.4286])
3.wav,126.wav,tensor([0.2085]),different,tensor([0.2062]),tensor([0.2347])
3.wav,127.wav,tensor([0.1880]),different,tensor([0.1902]),tensor([0.2511])
3.wav,128.wav,tensor([0.1100]),different,tensor([0.1128]),tensor([0.2384])
3.wav,129.wav,tensor([0.1703]),different,tensor([0.2659]),tensor([0.2273])
3.wav,130.wav,tensor([0.1538]),different,tensor([0.1751]),tensor([0.2013])
3.wav,131.wav,tensor([0.2058]),different,tensor([0.1883]),tensor([0.2124])
3.wav,132.wav,tensor([0.2080]),different,tensor([0.2097]),tensor([0.2053])
3.wav,133.wav,tensor([0.2151]),different,tensor([0.1249]),tensor([0.2158])
3.wav,134.wav,tensor([0.1587]),different,tensor([0.0468]),tensor([0.2318])
3.wav,135.wav,tensor([0.1765]),different,tensor([0.1388]),tensor([0.2582])
3.wav,136.wav,tensor([0.1153]),different,tensor([0.1621]),tensor([0.2816])
3.wav,137.wav,tensor([0.1182]),different,tensor([0.1969]),tensor([0.2129])
3.wav,138.wav,tensor([0.0589]),different,tensor([0.1035]),tensor([0.2199])
3.wav,139.wav,tensor([0.2089]),different,tensor([0.1806]),tensor([0.2497])
3.wav,140.wav,tensor([0.1730]),different,tensor([0.1209]),tensor([0.2287])
3.wav,141.wav,tensor([0.3199]),different,tensor([0.4285]),tensor([0.3933])
3.wav,142.wav,tensor([0.2641]),different,tensor([0.2353]),tensor([0.3017])
3.wav,143.wav,tensor([0.4241]),different,tensor([0.2476]),tensor([0.3423])
3.wav,144.wav,tensor([0.2387]),different,tensor([0.1919]),tensor([0.3487])
3.wav,145.wav,tensor([0.2141]),different,tensor([0.2103]),tensor([0.2727])
3.wav,146.wav,tensor([0.0023]),different,tensor([0.1113]),tensor([0.1716])
3.wav,147.wav,tensor([0.0963]),different,tensor([0.1639]),tensor([0.2002])
3.wav,148.wav,tensor([0.0704]),different,tensor([0.1275]),tensor([0.1173])
3.wav,149.wav,tensor([0.1326]),different,tensor([0.2342]),tensor([0.2685])
3.wav,150.wav,tensor([0.0295]),different,tensor([0.0398]),tensor([0.1706])
3.wav,151.wav,tensor([0.0182]),different,tensor([0.0567]),tensor([0.0655])
3.wav,152.wav,tensor([0.0549]),different,tensor([0.1098]),tensor([0.1032])
3.wav,153.wav,tensor([0.0859]),different,tensor([0.0712]),tensor([0.1595])
3.wav,154.wav,tensor([0.0262]),different,tensor([0.0155]),tensor([0.0446])
3.wav,155.wav,tensor([0.0781]),different,tensor([0.0669]),tensor([0.1034])
3.wav,156.wav,tensor([0.2386]),different,tensor([0.3026]),tensor([0.2833])
3.wav,157.wav,tensor([0.1523]),different,tensor([0.2193]),tensor([0.2268])
3.wav,158.wav,tensor([0.2376]),different,tensor([0.2322]),tensor([0.2863])
3.wav,159.wav,tensor([0.2350]),different,tensor([0.3235]),tensor([0.2968])
3.wav,160.wav,tensor([0.2059]),different,tensor([0.2838]),tensor([0.2535])
3.wav,161.wav,tensor([0.0805]),different,tensor([-0.0158]),tensor([0.2525])
3.wav,162.wav,tensor([0.1238]),different,tensor([0.0463]),tensor([0.1848])
3.wav,163.wav,tensor([0.1645]),different,tensor([0.0312]),tensor([0.2160])
3.wav,164.wav,tensor([0.0796]),different,tensor([0.0292]),tensor([0.1639])
3.wav,165.wav,tensor([0.1155]),different,tensor([0.0227]),tensor([0.1579])
3.wav,166.wav,tensor([0.3606]),different,tensor([0.3540]),tensor([0.3919])
3.wav,167.wav,tensor([0.4050]),different,tensor([0.2511]),tensor([0.4235])
3.wav,168.wav,tensor([0.3565]),different,tensor([0.2812]),tensor([0.3443])
3.wav,169.wav,tensor([0.3710]),different,tensor([0.3743]),tensor([0.4184])
3.wav,170.wav,tensor([0.2938]),different,tensor([0.2739]),tensor([0.3672])
3.wav,171.wav,tensor([-0.0115]),different,tensor([0.1391]),tensor([0.1285])
3.wav,172.wav,tensor([-0.0671]),different,tensor([0.1723]),tensor([-0.0058])
3.wav,173.wav,tensor([-0.0051]),different,tensor([0.1739]),tensor([0.0931])
3.wav,174.wav,tensor([-0.0406]),different,tensor([0.1085]),tensor([0.1221])
3.wav,175.wav,tensor([0.0737]),different,tensor([0.1899]),tensor([0.1723])
3.wav,176.wav,tensor([0.1850]),different,tensor([0.1724]),tensor([0.2259])
3.wav,177.wav,tensor([0.2375]),different,tensor([0.2061]),tensor([0.2734])
3.wav,178.wav,tensor([0.2182]),different,tensor([0.2125]),tensor([0.2960])
3.wav,179.wav,tensor([0.2083]),different,tensor([0.1989]),tensor([0.2248])
3.wav,180.wav,tensor([0.2045]),different,tensor([0.1439]),tensor([0.2328])
3.wav,181.wav,tensor([0.2095]),different,tensor([0.2270]),tensor([0.3200])
3.wav,182.wav,tensor([0.1288]),different,tensor([0.1399]),tensor([0.2461])
3.wav,183.wav,tensor([0.1736]),different,tensor([0.1765]),tensor([0.2637])
3.wav,184.wav,tensor([0.1006]),different,tensor([0.1255]),tensor([0.2074])
3.wav,185.wav,tensor([0.1024]),different,tensor([0.1496]),tensor([0.2335])
3.wav,186.wav,tensor([0.0308]),different,tensor([0.0115]),tensor([0.1556])
3.wav,187.wav,tensor([0.1064]),different,tensor([0.2103]),tensor([0.2347])
3.wav,188.wav,tensor([0.1327]),different,tensor([0.2008]),tensor([0.2001])
3.wav,189.wav,tensor([0.0841]),different,tensor([0.1698]),tensor([0.2113])
3.wav,190.wav,tensor([0.3159]),different,tensor([0.2591]),tensor([0.3928])
3.wav,191.wav,tensor([0.0718]),different,tensor([0.1419]),tensor([0.1593])
3.wav,192.wav,tensor([0.0315]),different,tensor([0.0968]),tensor([0.1418])
3.wav,193.wav,tensor([0.1620]),different,tensor([0.2162]),tensor([0.1481])
3.wav,194.wav,tensor([0.1790]),different,tensor([0.0935]),tensor([0.1814])
3.wav,195.wav,tensor([0.1478]),different,tensor([0.1667]),tensor([0.1854])
3.wav,196.wav,tensor([-0.0564]),different,tensor([0.0879]),tensor([-0.0514])
3.wav,197.wav,tensor([-0.0135]),different,tensor([0.1881]),tensor([-0.0435])
3.wav,198.wav,tensor([0.0284]),different,tensor([0.1483]),tensor([-0.0038])
3.wav,199.wav,tensor([0.0944]),different,tensor([0.2059]),tensor([0.1026])
3.wav,200.wav,tensor([0.0566]),different,tensor([0.1871]),tensor([0.0961])
4.wav,5.wav,tensor([0.6276]),same,tensor([0.5658]),tensor([0.6664])
4.wav,6.wav,tensor([0.3588]),different,tensor([0.2225]),tensor([0.3551])
